ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S96-A92,EMPTY3,Unknown,1,IRF9,Test,999,0,Fail,0.026130871,999,999,0,
S96-A91,EMPTY3,Unknown,1,IL5,Test,999,0,Fail,0.026130871,999,999,0,
S06-A01,UNINFL17,Unknown,1,AIM2,Test,999,0,Fail,0.026130871,999,999,0,
S06-A02,UNINFL17,Unknown,1,CCR3,Test,25.5375448,1,Pass,0.026130871,77.61225645,999,1,
S06-A03,UNINFL17,Unknown,1,CD4,Test,999,0,Fail,0.026130871,999,999,0,
S06-A04,UNINFL17,Unknown,1,CXCL10,Test,16.56085855,1,Pass,0.026130871,80.25956186,999,1,
S06-A05,UNINFL17,Unknown,1,GSK3A,Test,15.94436831,1,Pass,0.026130871,83.16261594,999,1,
S06-A06,UNINFL17,Unknown,1,IFIT3,Test,14.76524914,1,Pass,0.026130871,79.67691171,999,1,
S06-A07,UNINFL17,Unknown,1,IL2,Test,999,0,Fail,0.026130871,999,999,0,
S06-A08,UNINFL17,Unknown,1,IL5RA,Test,999,0,Fail,0.026130871,999,999,0,
S06-A09,UNINFL17,Unknown,1,ISG15,Test,999,0,Fail,0.026130871,999,999,0,
S06-A10,UNINFL17,Unknown,1,PPARA,Test,999,0,Fail,0.026130871,999,999,0,
S06-A11,UNINFL17,Unknown,1,SOCS3,Test,16.22699848,1,Pass,0.026130871,86.0165008,999,1,
S06-A12,UNINFL17,Unknown,1,TNFAIP3,Test,9.30847853,1,Pass,0.026130871,84.14320438,999,1,
S06-A13,UNINFL17,Unknown,1,B2M,Test,10.29663944,1,Pass,0.026130871,82.91389078,999,1,
S06-A14,UNINFL17,Unknown,1,CCR4,Test,15.13545834,0,Fail,0.026130871,999,76.3168199,0,
S06-A15,UNINFL17,Unknown,1,CD40,Test,15.83020807,1,Pass,0.026130871,87.42331385,999,1,
S06-A16,UNINFL17,Unknown,1,CXCL9,Test,999,0,Fail,0.026130871,999,999,0,
S06-A17,UNINFL17,Unknown,1,GSK3B,Test,999,0,Fail,0.026130871,999,999,0,
S06-A18,UNINFL17,Unknown,1,IFNAR1,Test,999,0,Fail,0.026130871,999,999,0,
S06-A19,UNINFL17,Unknown,1,IL21,Test,999,0,Fail,0.026130871,999,999,0,
S06-A20,UNINFL17,Unknown,1,IL7,Test,999,0,Fail,0.026130871,999,999,0,
S06-A21,UNINFL17,Unknown,1,JAK1,Test,16.58941842,1,Pass,0.026130871,81.78164475,999,1,
S06-A22,UNINFL17,Unknown,1,PPARG,Test,999,0,Fail,0.026130871,999,999,0,
S06-A23,UNINFL17,Unknown,1,STAT1,Test,13.22110432,1,Pass,0.026130871,81.33506224,999,1,
S06-A24,UNINFL17,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.026130871,999,999,0,
S06-A25,UNINFL17,Unknown,1,BCL2,Test,15.68933164,1,Pass,0.026130871,85.60533936,999,1,
S06-A26,UNINFL17,Unknown,1,CCR5,Test,999,0,Fail,0.026130871,999,999,0,
S06-A27,UNINFL17,Unknown,1,CD44,Test,14.79165513,1,Pass,0.026130871,87.05899653,999,1,
S06-A28,UNINFL17,Unknown,1,CXCR3,Test,17.43512089,1,Pass,0.026130871,86.21926509,999,1,
S06-A29,UNINFL17,Unknown,1,HLA-DRA,Test,999,0,Fail,0.026130871,999,999,0,
S06-A30,UNINFL17,Unknown,1,IFNAR2,Test,17.80531895,1,Pass,0.026130871,81.32838252,999,1,
S06-A31,UNINFL17,Unknown,1,IL25,Test,14.91121447,1,Pass,0.026130871,84.64401886,999,1,
S06-A32,UNINFL17,Unknown,1,IL7R,Test,11.8040489,1,Pass,0.026130871,80.72855307,999,1,
S06-A33,UNINFL17,Unknown,1,JAK2,Test,17.13339963,1,Pass,0.026130871,77.17563827,999,1,
S06-A34,UNINFL17,Unknown,1,PPARGC1A,Test,999,0,Fail,0.026130871,999,999,0,
S06-A35,UNINFL17,Unknown,1,STAT3,Test,999,0,Fail,0.026130871,999,999,0,
S06-A36,UNINFL17,Unknown,1,TNFRSF1B,Test,14.65237296,1,Pass,0.026130871,85.56508494,999,1,
S06-A37,UNINFL17,Unknown,1,BCL6,Test,16.74461231,1,Pass,0.026130871,81.79756987,999,1,
S06-A38,UNINFL17,Unknown,1,CCR6,Test,15.09122627,1,Pass,0.026130871,84.66826952,999,1,
S06-A39,UNINFL17,Unknown,1,CD52,Test,14.78029616,1,Pass,0.026130871,79.25099787,999,1,
S06-A40,UNINFL17,Unknown,1,CXCR4,Test,10.38877408,1,Pass,0.026130871,81.93422572,999,1,
S06-A41,UNINFL17,Unknown,1,ICAM1,Test,16.37354884,0,Fail,0.026130871,999,89.07490956,0,
S06-A42,UNINFL17,Unknown,1,IFNG,Test,999,0,Fail,0.026130871,999,999,0,
S06-A43,UNINFL17,Unknown,1,IL2RA,Test,999,0,Fail,0.026130871,999,999,0,
S06-A44,UNINFL17,Unknown,1,IRF1,Test,12.68910316,1,Pass,0.026130871,83.75518844,999,1,
