ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S06-A66,InflMAIT1,Unknown,1,IL10,Test,999,0,Fail,0.020641289,999,999,0,
S06-A65,InflMAIT1,Unknown,1,IFI44,Test,14.37505276,0,Fail,0.020641289,999,999,0,
S06-A64,InflMAIT1,Unknown,1,FYN,Test,12.31951298,1,Pass,0.020641289,77.39112881,999,1,
S06-A63,InflMAIT1,Unknown,1,CD8A,Test,17.84239265,1,Pass,0.020641289,91.07331897,999,1,
S06-A62,InflMAIT1,Unknown,1,CD274,Test,999,0,Fail,0.020641289,999,999,0,
S06-A61,InflMAIT1,Unknown,1,C5,Test,999,0,Fail,0.020641289,999,999,0,
S06-A72,InflMAIT1,Unknown,1,VAV1,Test,15.55323704,1,Pass,0.020641289,83.12723232,999,1,
S06-A71,InflMAIT1,Unknown,1,TBX21,Test,999,0,Fail,0.020641289,999,999,0,
S06-A70,InflMAIT1,Unknown,1,RAC2,Test,12.59822058,0,Fail,0.020641289,999,999,0,
S06-A69,InflMAIT1,Unknown,1,NLRP3,Test,16.95591451,1,Pass,0.020641289,83.69758715,999,1,
S06-A68,InflMAIT1,Unknown,1,IRF4,Test,999,0,Fail,0.020641289,999,999,0,
S06-A67,InflMAIT1,Unknown,1,IL4,Test,20.91258336,0,Fail,0.020641289,999,86.85149165,0,
S06-A78,InflMAIT1,Unknown,1,IL12RB1,Test,23.93666362,0,Fail,0.020641289,999,80.84736298,0,
S06-A77,InflMAIT1,Unknown,1,IFI44L,Test,17.69463833,0,Fail,0.020641289,999,82.24005585,0,
S06-A76,InflMAIT1,Unknown,1,GAPDH,Test,13.02613552,1,Pass,0.020641289,81.35618958,999,1,
S06-A75,InflMAIT1,Unknown,1,CDC42,Test,13.97096694,1,Pass,0.020641289,78.06390181,999,1,
S06-A74,InflMAIT1,Unknown,1,CD28,Test,13.57223394,1,Pass,0.020641289,80.1476964,999,1,
S06-A73,InflMAIT1,Unknown,1,CCR1,Test,15.12714602,1,Pass,0.020641289,82.06069068,999,1,
S06-A84,InflMAIT1,Unknown,1,ZAP70,Test,14.61098263,1,Pass,0.020641289,84.66546226,999,1,
S06-A83,InflMAIT1,Unknown,1,TGFBR2,Test,15.51407126,1,Pass,0.020641289,80.77639226,999,1,
S06-A82,InflMAIT1,Unknown,1,RORC,Test,16.8415141,1,Pass,0.020641289,84.86904516,999,1,
S06-A81,InflMAIT1,Unknown,1,NR4A1,Test,16.56151265,0,Fail,0.020641289,999,999,0,
S06-A80,InflMAIT1,Unknown,1,IRF7,Test,999,0,Fail,0.020641289,999,999,0,
S06-A79,InflMAIT1,Unknown,1,IL4R,Test,999,0,Fail,0.020641289,999,999,0,
S06-A90,InflMAIT1,Unknown,1,IL17A,Test,999,0,Fail,0.020641289,999,999,0,
