ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S06-A58,NBD3C1W41,Unknown,1,RAC1,Test,14.14457438,1,Pass,0.021197818,81.39583975,999,1,
S06-A57,NBD3C1W41,Unknown,1,NFKB1,Test,999,0,Fail,0.021197818,999,999,0,
S06-A56,NBD3C1W41,Unknown,1,IRF2,Test,17.65987029,1,Pass,0.021197818,81.84147272,999,1,
S06-A55,NBD3C1W41,Unknown,1,IL3,Test,999,0,Fail,0.021197818,999,999,0,
S06-A66,NBD3C1W41,Unknown,1,IL10,Test,999,0,Fail,0.021197818,999,999,0,
S06-A65,NBD3C1W41,Unknown,1,IFI44,Test,13.46535294,1,Pass,0.021197818,79.52622047,999,1,
S06-A64,NBD3C1W41,Unknown,1,FYN,Test,13.89034089,1,Pass,0.021197818,77.62779773,999,1,
S06-A63,NBD3C1W41,Unknown,1,CD8A,Test,999,0,Fail,0.021197818,999,999,0,
S06-A62,NBD3C1W41,Unknown,1,CD274,Test,999,0,Fail,0.021197818,999,999,0,
S06-A61,NBD3C1W41,Unknown,1,C5,Test,999,0,Fail,0.021197818,999,999,0,
S06-A72,NBD3C1W41,Unknown,1,VAV1,Test,999,0,Fail,0.021197818,999,999,0,
S06-A71,NBD3C1W41,Unknown,1,TBX21,Test,14.85757635,1,Pass,0.021197818,84.09604633,999,1,
S06-A70,NBD3C1W41,Unknown,1,RAC2,Test,14.87257869,1,Pass,0.021197818,82.1723377,999,1,
S06-A69,NBD3C1W41,Unknown,1,NLRP3,Test,23.86735568,1,Pass,0.021197818,83.72524742,999,1,
S06-A68,NBD3C1W41,Unknown,1,IRF4,Test,999,0,Fail,0.021197818,999,999,0,
S06-A67,NBD3C1W41,Unknown,1,IL4,Test,999,0,Fail,0.021197818,999,999,0,
S06-A78,NBD3C1W41,Unknown,1,IL12RB1,Test,17.5346056,1,Pass,0.021197818,84.92775301,999,1,
S06-A77,NBD3C1W41,Unknown,1,IFI44L,Test,999,0,Fail,0.021197818,999,999,0,
S06-A76,NBD3C1W41,Unknown,1,GAPDH,Test,12.4961359,1,Pass,0.021197818,81.5895882,999,1,
S06-A75,NBD3C1W41,Unknown,1,CDC42,Test,11.82556209,1,Pass,0.021197818,78.20268649,999,1,
S06-A74,NBD3C1W41,Unknown,1,CD28,Test,13.79415847,1,Pass,0.021197818,80.24911262,999,1,
S06-A73,NBD3C1W41,Unknown,1,CCR1,Test,16.38110445,1,Pass,0.021197818,82.13528623,999,1,
S06-A84,NBD3C1W41,Unknown,1,ZAP70,Test,13.12143946,1,Pass,0.021197818,84.84293626,999,1,
S06-A83,NBD3C1W41,Unknown,1,TGFBR2,Test,13.96604802,1,Pass,0.021197818,80.87513195,999,1,
S06-A82,NBD3C1W41,Unknown,1,RORC,Test,14.60377247,1,Pass,0.021197818,84.86704469,999,1,
S06-A81,NBD3C1W41,Unknown,1,NR4A1,Test,21.6632379,0.902285352,Pass,0.021197818,90.90112007,999,1,
S06-A80,NBD3C1W41,Unknown,1,IRF7,Test,999,0,Fail,0.021197818,999,999,0,
S06-A79,NBD3C1W41,Unknown,1,IL4R,Test,15.75282877,1,Pass,0.021197818,86.95552131,999,1,
S06-A90,NBD3C1W41,Unknown,1,IL17A,Test,999,0,Fail,0.021197818,999,999,0,
S06-A89,NBD3C1W41,Unknown,1,IFIT1,Test,14.03057707,1,Pass,0.021197818,79.93510513,999,1,
S06-A88,NBD3C1W41,Unknown,1,GATA3,Test,999,0,Fail,0.021197818,999,999,0,
S06-A87,NBD3C1W41,Unknown,1,CTLA4,Test,14.80847113,1,Pass,0.021197818,83.85263487,999,1,
S06-A86,NBD3C1W41,Unknown,1,CD3E,Test,12.26760537,1,Pass,0.021197818,79.87826438,999,1,
S06-A85,NBD3C1W41,Unknown,1,CCR2,Test,999,0,Fail,0.021197818,999,999,0,
S06-A96,NBD3C1W41,Unknown,1,ZEB2,Test,999,0,Fail,0.021197818,999,999,0,
S06-A95,NBD3C1W41,Unknown,1,TNF,Test,15.55582489,1,Pass,0.021197818,83.96339235,999,1,
S06-A94,NBD3C1W41,Unknown,1,RPL13A,Test,10.83554026,1,Pass,0.021197818,90.07320833,999,1,
S06-A93,NBD3C1W41,Unknown,1,PDCD1,Test,25.24295476,0.827019929,Pass,0.021197818,79.18618517,999,1,
S06-A92,NBD3C1W41,Unknown,1,IRF9,Test,14.47016212,0,Fail,0.021197818,86.8368853,82.10134812,0.190755959,
S06-A91,NBD3C1W41,Unknown,1,IL5,Test,999,0,Fail,0.021197818,999,999,0,
S95-A01,UCM6C1W40,Unknown,1,AIM2,Test,999,0,Fail,0.021197818,999,999,0,
S95-A02,UCM6C1W40,Unknown,1,CCR3,Test,15.35422639,1,Pass,0.021197818,77.80488262,999,1,
S95-A03,UCM6C1W40,Unknown,1,CD4,Test,999,0,Fail,0.021197818,999,999,0,
S95-A04,UCM6C1W40,Unknown,1,CXCL10,Test,999,0,Fail,0.021197818,999,999,0,
S95-A05,UCM6C1W40,Unknown,1,GSK3A,Test,16.35244565,1,Pass,0.021197818,82.97315581,999,1,
S95-A06,UCM6C1W40,Unknown,1,IFIT3,Test,13.96755644,1,Pass,0.021197818,79.35004171,999,1,
S95-A07,UCM6C1W40,Unknown,1,IL2,Test,999,0,Fail,0.021197818,999,999,0,
S95-A08,UCM6C1W40,Unknown,1,IL5RA,Test,999,0,Fail,0.021197818,999,999,0,
S95-A09,UCM6C1W40,Unknown,1,ISG15,Test,23.23569857,1,Pass,0.021197818,88.92973664,999,1,
S95-A10,UCM6C1W40,Unknown,1,PPARA,Test,999,0,Fail,0.021197818,999,999,0,
