ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S06-A46,TNet001 12-20 41,Unknown,1,PTEN,Test,999,0,Fail,0.018201155,999,999,0,
S06-A47,TNet001 12-20 41,Unknown,1,STAT4,Test,16.13470824,1,Pass,0.018201155,79.26720871,999,1,
S06-A48,TNet001 12-20 41,Unknown,1,TRAF2,Test,999,0,Fail,0.018201155,999,999,0,
S06-A54,TNet001 12-20 41,Unknown,1,IFNGR1,Test,999,0,Fail,0.018201155,999,999,0,
S06-A53,TNet001 12-20 41,Unknown,1,ICOS,Test,999,0,Fail,0.018201155,999,999,0,
S06-A52,TNet001 12-20 41,Unknown,1,FOXP3,Test,999,0,Fail,0.018201155,999,999,0,
S06-A51,TNet001 12-20 41,Unknown,1,CD53,Test,999,0,Fail,0.018201155,999,999,0,
S06-A50,TNet001 12-20 41,Unknown,1,CCR7,Test,14.42914887,1,Pass,0.018201155,81.69570273,999,1,
S06-A49,TNet001 12-20 41,Unknown,1,C3,Test,999,0,Fail,0.018201155,999,999,0,
S06-A60,TNet001 12-20 41,Unknown,1,TYK2,Test,999,0,Fail,0.018201155,999,999,0,
S06-A59,TNet001 12-20 41,Unknown,1,STAT5B,Test,16.20455505,0,Fail,0.018201155,999,999,0,
S06-A58,TNet001 12-20 41,Unknown,1,RAC1,Test,15.26056583,0,Fail,0.018201155,999,999,0,
S06-A57,TNet001 12-20 41,Unknown,1,NFKB1,Test,15.78917187,1,Pass,0.018201155,80.02972523,999,1,
S06-A56,TNet001 12-20 41,Unknown,1,IRF2,Test,999,0,Fail,0.018201155,999,999,0,
S06-A55,TNet001 12-20 41,Unknown,1,IL3,Test,999,0,Fail,0.018201155,999,999,0,
S06-A66,TNet001 12-20 41,Unknown,1,IL10,Test,999,0,Fail,0.018201155,999,999,0,
S06-A65,TNet001 12-20 41,Unknown,1,IFI44,Test,13.44763794,1,Pass,0.018201155,78.73312938,69.72721519,0.952262879,
S06-A64,TNet001 12-20 41,Unknown,1,FYN,Test,999,0,Fail,0.018201155,999,999,0,
S06-A63,TNet001 12-20 41,Unknown,1,CD8A,Test,999,0,Fail,0.018201155,999,999,0,
S06-A62,TNet001 12-20 41,Unknown,1,CD274,Test,999,0,Fail,0.018201155,999,999,0,
S06-A61,TNet001 12-20 41,Unknown,1,C5,Test,999,0,Fail,0.018201155,999,999,0,
S06-A72,TNet001 12-20 41,Unknown,1,VAV1,Test,999,0,Fail,0.018201155,999,999,0,
S06-A71,TNet001 12-20 41,Unknown,1,TBX21,Test,999,0,Fail,0.018201155,999,999,0,
S06-A70,TNet001 12-20 41,Unknown,1,RAC2,Test,999,0,Fail,0.018201155,999,999,0,
S06-A69,TNet001 12-20 41,Unknown,1,NLRP3,Test,21.51776165,0.961789622,Pass,0.018201155,83.89786786,999,1,
S06-A68,TNet001 12-20 41,Unknown,1,IRF4,Test,999,0,Fail,0.018201155,999,999,0,
S06-A67,TNet001 12-20 41,Unknown,1,IL4,Test,999,0,Fail,0.018201155,999,999,0,
S06-A78,TNet001 12-20 41,Unknown,1,IL12RB1,Test,999,0,Fail,0.018201155,999,999,0,
S06-A77,TNet001 12-20 41,Unknown,1,IFI44L,Test,25.73926204,0,Fail,0.018201155,999,82.55032786,0,
S06-A76,TNet001 12-20 41,Unknown,1,GAPDH,Test,14.45761743,1,Pass,0.018201155,81.70386607,999,1,
S06-A75,TNet001 12-20 41,Unknown,1,CDC42,Test,14.25643167,1,Pass,0.018201155,78.2368094,999,1,
S06-A74,TNet001 12-20 41,Unknown,1,CD28,Test,999,0,Fail,0.018201155,999,999,0,
S06-A73,TNet001 12-20 41,Unknown,1,CCR1,Test,999,0,Fail,0.018201155,999,999,0,
S06-A84,TNet001 12-20 41,Unknown,1,ZAP70,Test,15.71088629,1,Pass,0.018201155,84.88310115,999,1,
S06-A83,TNet001 12-20 41,Unknown,1,TGFBR2,Test,999,0,Fail,0.018201155,999,999,0,
S06-A82,TNet001 12-20 41,Unknown,1,RORC,Test,999,0,Fail,0.018201155,999,999,0,
S06-A81,TNet001 12-20 41,Unknown,1,NR4A1,Test,999,0,Fail,0.018201155,999,999,0,
S06-A80,TNet001 12-20 41,Unknown,1,IRF7,Test,999,0,Fail,0.018201155,999,999,0,
